INPUT_TABLE,,,,,,,
Variable ID,,,,,,,
IncomeElasticity,,,,,,,
,,,,,,,
region,energy.final.demand,year,income.elasticity,,,,
MP,Fisheries,2095,0.562462089,,,,
MP,Fisheries,2100,0.541456246,,,,
MZ,Fisheries,2015,0.550997011,,,,
MZ,Fisheries,2025,0.834303346,,,,
MZ,Fisheries,2030,0.822011097,,,,
MZ,Fisheries,2035,0.794203265,,,,
MZ,Fisheries,2040,0.785460118,,,,
MZ,Fisheries,2045,0.757385185,,,,
MZ,Fisheries,2050,0.754169387,,,,
MZ,Fisheries,2055,0.656260402,,,,
MZ,Fisheries,2060,0.6343229,,,,
MZ,Fisheries,2065,0.633114041,,,,
MZ,Fisheries,2070,0.610045237,,,,
MZ,Fisheries,2075,0.590768269,,,,
MZ,Fisheries,2080,0.626766962,,,,
MZ,Fisheries,2085,0.605340453,,,,
MZ,Fisheries,2090,0.582269089,,,,
MZ,Fisheries,2095,0.563008055,,,,
MZ,Fisheries,2100,0.542417025,,,,
NL,Fisheries,2015,0.550997011,,,,
NL,Fisheries,2025,0.83430313,,,,
NL,Fisheries,2030,0.822012526,,,,
NL,Fisheries,2035,0.794203204,,,,
NL,Fisheries,2040,0.78530762,,,,
NL,Fisheries,2045,0.783172528,,,,
NL,Fisheries,2050,0.75409074,,,,
NL,Fisheries,2055,0.656300501,,,,
NL,Fisheries,2060,0.634344918,,,,
NL,Fisheries,2065,0.632859623,,,,
NL,Fisheries,2070,0.610193476,,,,
NL,Fisheries,2075,0.591033425,,,,
NL,Fisheries,2080,0.625109412,,,,
NL,Fisheries,2085,0.604802541,,,,
NL,Fisheries,2090,0.583576762,,,,
NL,Fisheries,2095,0.562503968,,,,
NL,Fisheries,2100,0.541556489,,,,
OD,Fisheries,2015,0.550997011,,,,
OD,Fisheries,2025,0.822118945,,,,
OD,Fisheries,2030,0.795593879,,,,
OD,Fisheries,2035,0.780159551,,,,
OD,Fisheries,2040,0.767033151,,,,
OD,Fisheries,2045,0.740433235,,,,
OD,Fisheries,2050,0.730241197,,,,
OD,Fisheries,2055,0.645086322,,,,
OD,Fisheries,2060,0.634329361,,,,
OD,Fisheries,2065,0.612358818,,,,
OD,Fisheries,2070,0.590436797,,,,
OD,Fisheries,2075,0.590953205,,,,
OD,Fisheries,2080,0.571906475,,,,
OD,Fisheries,2085,0.604812852,,,,
OD,Fisheries,2090,0.58354247,,,,
OD,Fisheries,2095,0.562501134,,,,
OD,Fisheries,2100,0.5414276,,,,
PB,Fisheries,2015,0.550997011,,,,
PB,Fisheries,2025,0.822118749,,,,
PB,Fisheries,2030,0.795593816,,,,
PB,Fisheries,2035,0.780159515,,,,
PB,Fisheries,2040,0.767034565,,,,
PB,Fisheries,2045,0.757492804,,,,
PB,Fisheries,2050,0.730244597,,,,
PB,Fisheries,2055,0.645085754,,,,
PB,Fisheries,2060,0.634326916,,,,
PB,Fisheries,2065,0.612363731,,,,
PB,Fisheries,2070,0.610063409,,,,
PB,Fisheries,2075,0.590951512,,,,
PB,Fisheries,2080,0.571920186,,,,
PB,Fisheries,2085,0.604750746,,,,
PB,Fisheries,2090,0.583554841,,,,
PB,Fisheries,2095,0.562450435,,,,
PB,Fisheries,2100,0.541494115,,,,
PC,Fisheries,2015,0.550997011,,,,
PC,Fisheries,2025,0.822118801,,,,
PC,Fisheries,2030,0.80691582,,,,
PC,Fisheries,2035,0.78015963,,,,
PC,Fisheries,2040,0.767049507,,,,
PC,Fisheries,2045,0.757462764,,,,
PC,Fisheries,2050,0.754053179,,,,
PC,Fisheries,2055,0.645129174,,,,
PC,Fisheries,2060,0.634329744,,,,
PC,Fisheries,2065,0.612303393,,,,
PC,Fisheries,2070,0.610003587,,,,
PC,Fisheries,2075,0.590957231,,,,
PC,Fisheries,2080,0.571901913,,,,
PC,Fisheries,2085,0.60539718,,,,
PC,Fisheries,2090,0.583761346,,,,
PC,Fisheries,2095,0.561825115,,,,
PC,Fisheries,2100,0.541612086,,,,
RJ,Fisheries,2015,0.550997011,,,,
RJ,Fisheries,2025,0.82211898,,,,
RJ,Fisheries,2030,0.795594259,,,,
RJ,Fisheries,2035,0.780159722,,,,
RJ,Fisheries,2040,0.767032812,,,,
RJ,Fisheries,2045,0.740432344,,,,
RJ,Fisheries,2050,0.730239925,,,,
RJ,Fisheries,2055,0.645088263,,,,
RJ,Fisheries,2060,0.623566938,,,,
RJ,Fisheries,2065,0.612360254,,,,
RJ,Fisheries,2070,0.590434464,,,,
RJ,Fisheries,2075,0.590963355,,,,
RJ,Fisheries,2080,0.571907737,,,,
RJ,Fisheries,2085,0.604762524,,,,
RJ,Fisheries,2090,0.583576535,,,,
RJ,Fisheries,2095,0.562478872,,,,
RJ,Fisheries,2100,0.541437662,,,,
SK,Fisheries,2015,0.550997011,,,,
SK,Fisheries,2025,0.834303074,,,,
SK,Fisheries,2030,0.806916092,,,,
SK,Fisheries,2035,0.794203079,,,,
SK,Fisheries,2040,0.766844179,,,,
SK,Fisheries,2045,0.757971322,,,,
SK,Fisheries,2050,0.753539164,,,,
SK,Fisheries,2055,0.645074657,,,,
SK,Fisheries,2060,0.634472296,,,,
SK,Fisheries,2065,0.612241357,,,,
SK,Fisheries,2070,0.610005566,,,,
SK,Fisheries,2075,0.591102777,,,,
SK,Fisheries,2080,0.572148806,,,,
SK,Fisheries,2085,0.603244359,,,,
SK,Fisheries,2090,0.584873407,,,,
SK,Fisheries,2095,0.561160603,,,,
SK,Fisheries,2100,0.542899138,,,,
TN,Fisheries,2015,0.550997011,,,,
TN,Fisheries,2025,0.822119081,,,,
TN,Fisheries,2030,0.795594001,,,,
TN,Fisheries,2035,0.780159921,,,,
TN,Fisheries,2040,0.767035274,,,,
TN,Fisheries,2045,0.74043076,,,,
TN,Fisheries,2050,0.730238463,,,,
TN,Fisheries,2055,0.64508798,,,,
TN,Fisheries,2060,0.623566903,,,,
TN,Fisheries,2065,0.612361956,,,,
TN,Fisheries,2070,0.590434237,,,,
TN,Fisheries,2075,0.590962406,,,,
TN,Fisheries,2080,0.571912562,,,,
TN,Fisheries,2085,0.604745334,,,,
TN,Fisheries,2090,0.583568729,,,,
TN,Fisheries,2095,0.562472631,,,,
TN,Fisheries,2100,0.541467328,,,,
TR,Fisheries,2015,0.550997011,,,,
TR,Fisheries,2025,0.834303715,,,,
TR,Fisheries,2030,0.82201147,,,,
TR,Fisheries,2035,0.794203516,,,,
TR,Fisheries,2040,0.785293702,,,,
TR,Fisheries,2045,0.757578845,,,,
TR,Fisheries,2050,0.754051789,,,,
TR,Fisheries,2055,0.656309645,,,,
TR,Fisheries,2060,0.634365864,,,,
TR,Fisheries,2065,0.632832734,,,,
TR,Fisheries,2070,0.610109663,,,,
TR,Fisheries,2075,0.590891268,,,,
TR,Fisheries,2080,0.626133492,,,,
TR,Fisheries,2085,0.604697932,,,,
TR,Fisheries,2090,0.58356982,,,,
TR,Fisheries,2095,0.562579109,,,,
TR,Fisheries,2100,0.541742837,,,,
TS,Fisheries,2015,0.550997011,,,,
TS,Fisheries,2025,0.82211892,,,,
TS,Fisheries,2030,0.806915028,,,,
TS,Fisheries,2035,0.780159698,,,,
TS,Fisheries,2040,0.767032225,,,,
TS,Fisheries,2045,0.75749997,,,,
TS,Fisheries,2050,0.730239956,,,,
TS,Fisheries,2055,0.645085354,,,,
TS,Fisheries,2060,0.634329929,,,,
TS,Fisheries,2065,0.612356348,,,,
TS,Fisheries,2070,0.590436221,,,,
TS,Fisheries,2075,0.590970113,,,,
TS,Fisheries,2080,0.571911569,,,,
TS,Fisheries,2085,0.604769432,,,,
TS,Fisheries,2090,0.583534703,,,,
TS,Fisheries,2095,0.562504703,,,,
TS,Fisheries,2100,0.541414489,,,,
UK,Fisheries,2015,0.550997011,,,,
UK,Fisheries,2025,0.834304677,,,,
UK,Fisheries,2030,0.806915632,,,,
UK,Fisheries,2035,0.794203097,,,,
UK,Fisheries,2040,0.785348929,,,,
UK,Fisheries,2045,0.757482767,,,,
UK,Fisheries,2050,0.754090831,,,,
UK,Fisheries,2055,0.65635467,,,,
UK,Fisheries,2060,0.634317866,,,,
UK,Fisheries,2065,0.632935053,,,,
UK,Fisheries,2070,0.610062458,,,,
UK,Fisheries,2075,0.590937082,,,,
UK,Fisheries,2080,0.626072633,,,,
UK,Fisheries,2085,0.604819123,,,,
UK,Fisheries,2090,0.583604967,,,,
UK,Fisheries,2095,0.562443669,,,,
UK,Fisheries,2100,0.541469544,,,,
UP,Fisheries,2015,0.550997011,,,,
UP,Fisheries,2025,0.812641307,,,,
UP,Fisheries,2030,0.786787377,,,,
UP,Fisheries,2035,0.769627154,,,,
UP,Fisheries,2040,0.753957435,,,,
UP,Fisheries,2045,0.74043127,,,,
UP,Fisheries,2050,0.730238788,,,,
UP,Fisheries,2055,0.638340863,,,,
UP,Fisheries,2060,0.623566756,,,,
UP,Fisheries,2065,0.602078082,,,,
UP,Fisheries,2070,0.590436672,,,,
UP,Fisheries,2075,0.572128274,,,,
UP,Fisheries,2080,0.571908702,,,,
UP,Fisheries,2085,0.552904957,,,,
UP,Fisheries,2090,0.583573828,,,,
UP,Fisheries,2095,0.562469128,,,,
UP,Fisheries,2100,0.541445306,,,,
WB,Fisheries,2015,0.550997011,,,,
WB,Fisheries,2025,0.822119261,,,,
WB,Fisheries,2030,0.795593801,,,,
WB,Fisheries,2035,0.780159401,,,,
WB,Fisheries,2040,0.767033006,,,,
WB,Fisheries,2045,0.740432342,,,,
WB,Fisheries,2050,0.730237617,,,,
WB,Fisheries,2055,0.645090143,,,,
WB,Fisheries,2060,0.634324674,,,,
WB,Fisheries,2065,0.612360668,,,,
WB,Fisheries,2070,0.590434276,,,,
WB,Fisheries,2075,0.590964506,,,,
WB,Fisheries,2080,0.571903589,,,,
WB,Fisheries,2085,0.604781265,,,,
WB,Fisheries,2090,0.583580887,,,,
WB,Fisheries,2095,0.562467927,,,,
WB,Fisheries,2100,0.541427383,,,,
AN,Iron and Steel,2015,0.75,,,,
AN,Iron and Steel,2025,0.822118858,,,,
AN,Iron and Steel,2030,0.806916024,,,,
AN,Iron and Steel,2035,0.780159276,,,,
AN,Iron and Steel,2040,0.766865049,,,,
AN,Iron and Steel,2045,0.757281015,,,,
AN,Iron and Steel,2050,0.755162014,,,,
AN,Iron and Steel,2055,0.644998026,,,,
AN,Iron and Steel,2060,0.634023508,,,,
AN,Iron and Steel,2065,0.612659757,,,,
AN,Iron and Steel,2070,0.610380111,,,,
AN,Iron and Steel,2075,0.590960971,,,,
AN,Iron and Steel,2080,0.571341231,,,,
AN,Iron and Steel,2085,0.604751195,,,,
AN,Iron and Steel,2090,0.584612149,,,,
AN,Iron and Steel,2095,0.560459999,,,,
AN,Iron and Steel,2100,0.543416033,,,,
AP,Iron and Steel,2015,0.7,,,,
AP,Iron and Steel,2025,0.822118896,,,,
AP,Iron and Steel,2030,0.806915764,,,,
AP,Iron and Steel,2035,0.780159642,,,,
AP,Iron and Steel,2040,0.767035022,,,,
AP,Iron and Steel,2045,0.757490666,,,,
AP,Iron and Steel,2050,0.730244076,,,,
AP,Iron and Steel,2055,0.645088996,,,,
AP,Iron and Steel,2060,0.634324946,,,,
AP,Iron and Steel,2065,0.61235738,,,,
AP,Iron and Steel,2070,0.610063965,,,,
AP,Iron and Steel,2075,0.590965966,,,,
AP,Iron and Steel,2080,0.571907479,,,,
AP,Iron and Steel,2085,0.604762251,,,,
AP,Iron and Steel,2090,0.583570824,,,,
AP,Iron and Steel,2095,0.562467517,,,,
AP,Iron and Steel,2100,0.541439902,,,,
AR,Iron and Steel,2015,0.75,,,,
AR,Iron and Steel,2025,0.821591934,,,,
AR,Iron and Steel,2030,0.796004931,,,,
AR,Iron and Steel,2035,0.780639601,,,,
AR,Iron and Steel,2040,0.766371789,,,,
AR,Iron and Steel,2045,0.740684438,,,,
AR,Iron and Steel,2050,0.729694546,,,,
AR,Iron and Steel,2055,0.645350081,,,,
AR,Iron and Steel,2060,0.623852203,,,,
AR,Iron and Steel,2065,0.611848829,,,,
AR,Iron and Steel,2070,0.590791549,,,,
AR,Iron and Steel,2075,0.591456406,,,,
AR,Iron and Steel,2080,0.570924026,,,,
AR,Iron and Steel,2085,0.552087671,,,,
AR,Iron and Steel,2090,0.582500453,,,,
AR,Iron and Steel,2095,0.560091812,,,,
AR,Iron and Steel,2100,0.538627921,,,,
AS,Iron and Steel,2015,0.8,,,,
AS,Iron and Steel,2025,0.812641711,,,,
AS,Iron and Steel,2030,0.795593994,,,,
AS,Iron and Steel,2035,0.769626983,,,,
AS,Iron and Steel,2040,0.753956319,,,,
AS,Iron and Steel,2045,0.740436201,,,,
AS,Iron and Steel,2050,0.730232998,,,,
AS,Iron and Steel,2055,0.638341694,,,,
AS,Iron and Steel,2060,0.623567925,,,,
AS,Iron and Steel,2065,0.612355959,,,,
AS,Iron and Steel,2070,0.590434357,,,,
AS,Iron and Steel,2075,0.590960076,,,,
AS,Iron and Steel,2080,0.571916195,,,,
AS,Iron and Steel,2085,0.552904182,,,,
AS,Iron and Steel,2090,0.583572955,,,,
AS,Iron and Steel,2095,0.562487376,,,,
AS,Iron and Steel,2100,0.541410653,,,,
BR,Iron and Steel,2015,0.8,,,,
BR,Iron and Steel,2025,0.812641693,,,,
BR,Iron and Steel,2030,0.795594116,,,,
BR,Iron and Steel,2035,0.769626925,,,,
BR,Iron and Steel,2040,0.753957299,,,,
BR,Iron and Steel,2045,0.740431903,,,,
BR,Iron and Steel,2050,0.730237799,,,,
BR,Iron and Steel,2055,0.645088357,,,,
BR,Iron and Steel,2060,0.623567666,,,,
BR,Iron and Steel,2065,0.612358517,,,,
BR,Iron and Steel,2070,0.590436825,,,,
BR,Iron and Steel,2075,0.590959319,,,,
BR,Iron and Steel,2080,0.571909921,,,,
BR,Iron and Steel,2085,0.604769997,,,,
BR,Iron and Steel,2090,0.583568511,,,,
BR,Iron and Steel,2095,0.562474726,,,,
BR,Iron and Steel,2100,0.541445257,,,,
CG,Iron and Steel,2015,0.4,,,,
CG,Iron and Steel,2025,0.812642055,,,,
CG,Iron and Steel,2030,0.786787726,,,,
CG,Iron and Steel,2035,0.769627098,,,,
CG,Iron and Steel,2040,0.753957801,,,,
CG,Iron and Steel,2045,0.740426104,,,,
CG,Iron and Steel,2050,0.730240529,,,,
CG,Iron and Steel,2055,0.638342372,,,,
CG,Iron and Steel,2060,0.62356834,,,,
CG,Iron and Steel,2065,0.602074685,,,,
CG,Iron and Steel,2070,0.590437611,,,,
CG,Iron and Steel,2075,0.572128519,,,,
CG,Iron and Steel,2080,0.571905506,,,,
CG,Iron and Steel,2085,0.552914353,,,,
CG,Iron and Steel,2090,0.533952451,,,,
CG,Iron and Steel,2095,0.562424201,,,,
CG,Iron and Steel,2100,0.541487662,,,,
CH,Iron and Steel,2015,0.75,,,,
CH,Iron and Steel,2025,0.822118387,,,,
CH,Iron and Steel,2030,0.795594163,,,,
CH,Iron and Steel,2035,0.780159652,,,,
CH,Iron and Steel,2040,0.767060487,,,,
CH,Iron and Steel,2045,0.740319515,,,,
CH,Iron and Steel,2050,0.730356587,,,,
CH,Iron and Steel,2055,0.645053755,,,,
CH,Iron and Steel,2060,0.623634718,,,,
CH,Iron and Steel,2065,0.612347043,,,,
CH,Iron and Steel,2070,0.590457945,,,,
CH,Iron and Steel,2075,0.590766774,,,,
CH,Iron and Steel,2080,0.571931157,,,,
CH,Iron and Steel,2085,0.552970803,,,,
CH,Iron and Steel,2090,0.583120826,,,,
CH,Iron and Steel,2095,0.562388645,,,,
CH,Iron and Steel,2100,0.541451364,,,,
DD,Iron and Steel,2015,0.8,,,,
DD,Iron and Steel,2025,0.64,,,,
DD,Iron and Steel,2030,0.586425339,,,,
DD,Iron and Steel,2035,0.529954751,,,,
DD,Iron and Steel,2040,0.471312217,,,,
DD,Iron and Steel,2045,0.412669683,,,,
DD,Iron and Steel,2050,0.355475113,,,,
DD,Iron and Steel,2055,0.301900452,,,,
DD,Iron and Steel,2060,0.254841629,,,,
DD,Iron and Steel,2065,0.238914027,,,,
DD,Iron and Steel,2070,0.225158371,,,,
DD,Iron and Steel,2075,0.211402715,,,,
DD,Iron and Steel,2080,0.199095023,,,,
DD,Iron and Steel,2085,0.187511312,,,,
DD,Iron and Steel,2090,0.185339367,,,,
DD,Iron and Steel,2095,0.182443439,,,,
DD,Iron and Steel,2100,0.179547511,,,,
DL,Iron and Steel,2015,0.8,,,,
DL,Iron and Steel,2025,0.812641796,,,,
DL,Iron and Steel,2030,0.795593798,,,,
DL,Iron and Steel,2035,0.780158994,,,,
DL,Iron and Steel,2040,0.753959832,,,,
DL,Iron and Steel,2045,0.740431613,,,,
DL,Iron and Steel,2050,0.730229176,,,,
DL,Iron and Steel,2055,0.645089164,,,,
DL,Iron and Steel,2060,0.623570337,,,,
DL,Iron and Steel,2065,0.612358125,,,,
DL,Iron and Steel,2070,0.590433144,,,,
DL,Iron and Steel,2075,0.590961428,,,,
DL,Iron and Steel,2080,0.571915289,,,,
DL,Iron and Steel,2085,0.552896261,,,,
DL,Iron and Steel,2090,0.583612937,,,,
DL,Iron and Steel,2095,0.562477237,,,,
DL,Iron and Steel,2100,0.541424481,,,,
DN,Iron and Steel,2015,0.8,,,,
DN,Iron and Steel,2025,0.64,,,,
DN,Iron and Steel,2030,0.586425339,,,,
DN,Iron and Steel,2035,0.529954751,,,,
DN,Iron and Steel,2040,0.471312217,,,,
DN,Iron and Steel,2045,0.412669683,,,,
DN,Iron and Steel,2050,0.355475113,,,,
DN,Iron and Steel,2055,0.301900452,,,,
DN,Iron and Steel,2060,0.254841629,,,,
DN,Iron and Steel,2065,0.238914027,,,,
DN,Iron and Steel,2070,0.225158371,,,,
DN,Iron and Steel,2075,0.211402715,,,,
DN,Iron and Steel,2080,0.199095023,,,,
DN,Iron and Steel,2085,0.187511312,,,,
DN,Iron and Steel,2090,0.185339367,,,,
DN,Iron and Steel,2095,0.182443439,,,,
DN,Iron and Steel,2100,0.179547511,,,,
GA,Iron and Steel,2015,0.8,,,,
GA,Iron and Steel,2025,0.834303804,,,,
GA,Iron and Steel,2030,0.822012247,,,,
GA,Iron and Steel,2035,0.794203756,,,,
GA,Iron and Steel,2040,0.785314385,,,,
GA,Iron and Steel,2045,0.757564177,,,,
GA,Iron and Steel,2050,0.753885033,,,,
GA,Iron and Steel,2055,0.656433661,,,,
GA,Iron and Steel,2060,0.634379252,,,,
GA,Iron and Steel,2065,0.632670772,,,,
GA,Iron and Steel,2070,0.610115259,,,,
GA,Iron and Steel,2075,0.591145115,,,,
GA,Iron and Steel,2080,0.571869553,,,,
GA,Iron and Steel,2085,0.604572203,,,,
GA,Iron and Steel,2090,0.583908826,,,,
GA,Iron and Steel,2095,0.562236203,,,,
GA,Iron and Steel,2100,0.541554487,,,,
GJ,Iron and Steel,2015,1,,,,
GJ,Iron and Steel,2025,0.812642399,,,,
GJ,Iron and Steel,2030,0.786787925,,,,
GJ,Iron and Steel,2035,0.769626541,,,,
GJ,Iron and Steel,2040,0.753958069,,,,
GJ,Iron and Steel,2045,0.740429851,,,,
GJ,Iron and Steel,2050,0.730241406,,,,
GJ,Iron and Steel,2055,0.638341307,,,,
GJ,Iron and Steel,2060,0.62356596,,,,
GJ,Iron and Steel,2065,0.602078838,,,,
GJ,Iron and Steel,2070,0.590433637,,,,
GJ,Iron and Steel,2075,0.572130484,,,,
GJ,Iron and Steel,2080,0.571901994,,,,
GJ,Iron and Steel,2085,0.552906098,,,,
GJ,Iron and Steel,2090,0.583578651,,,,
GJ,Iron and Steel,2095,0.562469768,,,,
GJ,Iron and Steel,2100,0.541451033,,,,
HP,Iron and Steel,2015,0.78,,,,
HP,Iron and Steel,2025,0.834303298,,,,
HP,Iron and Steel,2030,0.80691598,,,,
HP,Iron and Steel,2035,0.794202488,,,,
HP,Iron and Steel,2040,0.767020688,,,,
HP,Iron and Steel,2045,0.757503375,,,,
HP,Iron and Steel,2050,0.754111226,,,,
HP,Iron and Steel,2055,0.645094786,,,,
HP,Iron and Steel,2060,0.634306353,,,,
HP,Iron and Steel,2065,0.612356266,,,,
HP,Iron and Steel,2070,0.610092722,,,,
HP,Iron and Steel,2075,0.590983981,,,,
HP,Iron and Steel,2080,0.571871809,,,,
HP,Iron and Steel,2085,0.604719016,,,,
HP,Iron and Steel,2090,0.58377835,,,,
HP,Iron and Steel,2095,0.562261749,,,,
HP,Iron and Steel,2100,0.54156947,,,,
HR,Iron and Steel,2015,0.7,,,,
HR,Iron and Steel,2025,0.834303785,,,,
HR,Iron and Steel,2030,0.806915809,,,,
HR,Iron and Steel,2035,0.794202984,,,,
HR,Iron and Steel,2040,0.767038057,,,,
HR,Iron and Steel,2045,0.757485603,,,,
HR,Iron and Steel,2050,0.754117316,,,,
HR,Iron and Steel,2055,0.65633552,,,,
HR,Iron and Steel,2060,0.634324912,,,,
HR,Iron and Steel,2065,0.612359752,,,,
HR,Iron and Steel,2070,0.610057257,,,,
HR,Iron and Steel,2075,0.590961293,,,,
HR,Iron and Steel,2080,0.571916216,,,,
HR,Iron and Steel,2085,0.604755219,,,,
HR,Iron and Steel,2090,0.583577814,,,,
HR,Iron and Steel,2095,0.562460545,,,,
HR,Iron and Steel,2100,0.541438911,,,,
JH,Iron and Steel,2015,0.5,,,,
JH,Iron and Steel,2025,0.82169267,,,,
JH,Iron and Steel,2030,0.806754578,,,,
JH,Iron and Steel,2035,0.780459929,,,,
JH,Iron and Steel,2040,0.766851526,,,,
JH,Iron and Steel,2045,0.758311518,,,,
JH,Iron and Steel,2050,0.753119737,,,,
JH,Iron and Steel,2055,0.644951236,,,,
JH,Iron and Steel,2060,0.633747244,,,,
JH,Iron and Steel,2065,0.611878664,,,,
JH,Iron and Steel,2070,0.609806098,,,,
JH,Iron and Steel,2075,0.589824203,,,,
JH,Iron and Steel,2080,0.57140661,,,,
JH,Iron and Steel,2085,0.60914939,,,,
JH,Iron and Steel,2090,0.588211395,,,,
JH,Iron and Steel,2095,0.563145441,,,,
JH,Iron and Steel,2100,0.538813423,,,,
JK,Iron and Steel,2015,0.75,,,,
JK,Iron and Steel,2025,0.834303179,,,,
JK,Iron and Steel,2030,0.806915985,,,,
JK,Iron and Steel,2035,0.794203393,,,,
JK,Iron and Steel,2040,0.767043593,,,,
JK,Iron and Steel,2045,0.757478311,,,,
JK,Iron and Steel,2050,0.75411762,,,,
JK,Iron and Steel,2055,0.656326229,,,,
JK,Iron and Steel,2060,0.634329816,,,,
JK,Iron and Steel,2065,0.612362765,,,,
JK,Iron and Steel,2070,0.610072748,,,,
JK,Iron and Steel,2075,0.590943531,,,,
JK,Iron and Steel,2080,0.571905375,,,,
